,Unnamed: 0,auction type,count,mean,std,min,25,50,75,max,count_per,mean_per,std_per,min_per,25_per,50_per,75_per,max_per,skew,kurtosis,4th,5th,second_price
26,26,second price,1945.0,922.3161953727506,906.5130715204108,2.0,280.0,661.0,1289.0,6995.0,1945.0,0.14434068538459585,0.12317423731138535,0.00024417043096081065,0.05158414265244388,0.11579203701448924,0.2012162403863352,0.8860581745235707,1.5466580552596134,3.4700788090196095,0.001485033861610299,0.0006885664195851487,1
27,27,second price,1950.0,945.3133333333334,955.7505394532218,1.0,262.25,679.5,1279.75,6510.0,1950.0,0.1438070744042086,0.12267784579958475,0.00019462826002335538,0.04879111417734442,0.1126556520516407,0.20599326564035653,0.8835269098642238,1.4304304424294918,2.6860871639000496,0.001284314260720283,0.0005452796999933002,1
28,28,second price,1940.0,952.8788659793814,915.8901611431104,1.0,307.0,672.5,1343.0,6972.0,1940.0,0.14630384280996034,0.12135275035379887,0.00020496003279360525,0.055786472303468976,0.12023593018775645,0.206773958126604,0.7839210998206814,1.512072170280785,3.3430581739377847,0.0013716631146172653,0.0006061780016417332,1
29,29,second price,1918.0,967.7893639207507,921.3677051239606,2.0,301.25,689.5,1326.25,6523.0,1918.0,0.1489152816110373,0.12120134043189194,0.00040058752837494985,0.056701735103090824,0.12179206808710315,0.20953117172357766,0.7377172146518315,1.2794473194945906,1.7333899754187323,0.0010187022420524957,0.00035482929874353054,1
30,30,second price,2005.0,976.0563591022444,918.4346492298172,1.0,283.0,706.0,1383.0,7370.0,2005.0,0.14987906895533235,0.1236671961535772,0.00012454851164528583,0.05456026058631922,0.12258719945817813,0.21229586935638808,0.8294879009566686,1.33031584594428,2.171769260800608,0.001206473145548321,0.00047109260371927785,1
31,31,second price,1967.0,914.3482460599898,840.9950600165578,1.0,303.0,671.0,1275.5,8760.0,1967.0,0.14402471527645494,0.1150728238549071,0.0001585037248375337,0.055690686524359316,0.11873459326211995,0.20466633653647526,0.823772804212902,1.3318844525834082,2.5341304666792728,0.0009677289636816721,0.000391095346043881,1
32,32,second price,1964.0,960.9567209775968,930.3420991536432,1.0,290.75,670.0,1335.75,6690.0,1964.0,0.14735294141198085,0.11998220108607288,0.00013768415255404102,0.05588422956851656,0.12172707707520555,0.21036629681475855,0.8610860544831319,1.2642711776981146,1.9924788589291482,0.001031891492745224,0.0003936691308249605,1
33,33,second price,1930.0,979.5181347150259,973.7322983429964,1.0,290.0,711.0,1349.75,11186.0,1930.0,0.1470361287505525,0.12223661855347093,0.00014259232853272493,0.05285395739931521,0.117904939736179,0.20947552161191307,0.8083128247197157,1.3621703176077509,2.4431244756736343,0.0012118537382382205,0.0004974678169048853,1
34,34,second price,1967.0,968.5271987798677,900.5015332248006,1.0,302.5,692.0,1368.5,6332.0,1967.0,0.1499520916312713,0.12169639747103997,0.0001755001755001755,0.05791905131438549,0.12246076826802735,0.21347999869654,0.919112627986348,1.4117353776334651,2.8682837376539214,0.0012835559141272255,0.0005666351366339825,1
35,35,second price,1956.0,981.3957055214723,966.3067274002033,1.0,315.75,668.0,1376.0,7100.0,1956.0,0.1492724334572805,0.1232865335955384,0.00022089684117517118,0.05616264967367285,0.12166823325691645,0.2083718859786208,0.7947672889823824,1.4406048901992987,2.70393681211622,0.0013141141815091937,0.0005388272537021659,1
36,36,constant percent,1899.0,187.17640863612428,65.91659761750704,51.0,133.0,183.0,238.0,458.0,1899.0,0.0300013511135635,5.57433306199352e-05,0.029761904761904764,0.02996142071134872,0.03000468823253634,0.030039854268312214,0.03022794846382557,-0.06603136657218782,0.16713727174702298,3.0513176577213646e-17,-2.7107590259299405e-22,0
37,37,constant percent,1965.0,252.5567430025445,88.70811573886864,75.0,182.0,245.0,318.0,557.0,1965.0,0.03999832215335013,5.663653360193706e-05,0.039808917197452234,0.03996074032529445,0.04,0.040038525041276835,0.04019292604501608,-0.03000153781721745,0.10172127620374204,3.1848098438283585e-17,-2.1508579707932827e-22,0
38,38,constant percent,1944.0,442.4279835390946,152.56094505001101,131.0,321.75,428.0,557.0,898.0,1944.0,0.06999886491490022,5.559251417589733e-05,0.06975505857294995,0.06995927958491892,0.07,0.07003611922063449,0.07021369385085041,0.0671181131226618,0.3629003541130785,3.204890482416636e-17,3.980831058255365e-22,0
39,39,constant percent,1921.0,441.71108797501296,155.8234455204601,125.0,317.0,431.0,557.0,882.0,1921.0,0.07000118615919065,5.8215366115730835e-05,0.06979341150195421,0.06996039977371299,0.07,0.07004048582995953,0.07021912350597609,0.08199867719319183,0.2593209381172064,3.7352464112515556e-17,1.475151048962243e-22,0
40,40,constant percent,1919.0,442.44971339239197,151.39555345696022,128.0,319.5,434.0,552.5,955.0,1919.0,0.07000028088868611,5.5036744069399464e-05,0.06975476839237058,0.06996209540096587,0.07000167869733087,0.0700384554234591,0.07022222222222223,-0.010481250324244436,0.20789610345549425,2.9368505579003044e-17,-1.0184383196411107e-22,0
41,41,constant percent,1925.0,443.35740259740265,154.2089196772058,119.0,319.0,437.0,556.0,1031.0,1925.0,0.07000002129789266,5.5646386004751805e-05,0.06979695431472081,0.06996094413312956,0.06999895211149533,0.07004060324825986,0.0702234382124943,-0.05497611295873738,0.28615672713795925,3.1439427536351546e-17,-2.884631909343775e-22,0
42,42,constant percent,1923.0,446.5990639625585,154.9862970652554,103.0,321.5,435.0,562.0,1028.0,1923.0,0.06999751322847254,5.6366023789857835e-05,0.06978798586572438,0.06995839932527229,0.06999667737290953,0.07003613807843076,0.07030716723549488,0.10380876018089524,0.5059919445907428,3.5308495791605187e-17,1.46406767141083e-21,0
43,43,constant percent,1936.0,190.60795454545453,65.64765961691464,63.0,137.0,188.0,238.0,405.0,1936.0,0.029998508088835425,5.568735692325201e-05,0.029814665592264308,0.029957203994293864,0.029998061736996505,0.030039709231574094,0.030175706646294882,-0.021598486146656395,-0.116890228729444,2.76705295130178e-17,-5.611511689742588e-23,0
44,44,constant percent,1982.0,439.22300706357214,154.11990688936,140.0,313.25,424.0,553.0,943.0,1982.0,0.06999955692977475,5.6875439640327405e-05,0.0697980684811238,0.06995884773662553,0.06999719055095988,0.0700401613341978,0.0701975620008407,0.08781408567694515,-0.04239459807017632,3.088674438236978e-17,3.3240931212836414e-22,0
45,45,variable percent,1964.0,287.4903258655805,153.07257045889466,38.0,168.75,257.0,387.25,898.0,1964.0,0.0444756929178337,0.017137579773496125,0.019838601210490917,0.029988070168595282,0.0400857473715168,0.05999149973208433,0.07016937435188386,0.04098538114181845,-1.2849405501984592,1.478050684095284e-07,2.4280760891143483e-10,0
46,46,variable percent,1986.0,279.39728096676737,150.0089762978638,49.0,163.0,251.0,372.0,879.0,1986.0,0.044773031884377416,0.017203127614599745,0.01982200647249191,0.029988749075738563,0.04012251866861796,0.059992763080927373,0.07018867924528302,-0.0048151545595918645,-1.2828867327983036,1.5026011136089597e-07,1.0347095298687727e-11,0
47,47,variable percent,1941.0,287.8124678001031,155.53402474951625,49.0,165.0,254.0,390.0,883.0,1941.0,0.045007448828749234,0.016984543362209864,0.019805982215036374,0.029996842437638144,0.04010577346848832,0.06000190785080607,0.07017543859649122,7.154898527078297e-05,-1.2689532842963969,1.4391996569375745e-07,-1.060567096552702e-11,0
48,48,variable percent,1868.0,290.9089935760171,151.60222762174604,45.0,170.75,261.0,386.0,846.0,1868.0,0.045775573640694414,0.01699133719651765,0.019823788546255508,0.03001281332141228,0.04994662159283216,0.06000291932091994,0.07016248153618906,-0.06278629978242804,-1.2773818068041003,1.434452459615804e-07,-3.469525677914064e-10,0
49,49,variable percent,1913.0,285.7820177731312,154.16263233303698,29.0,166.0,253.0,382.0,827.0,1913.0,0.045364727340621434,0.01705084572133546,0.01984877126654064,0.030008402352658742,0.049887260428410365,0.06000436395374209,0.07023933402705515,-0.03364004547457241,-1.2792346181307703,1.4531259428674287e-07,-1.9699272252693945e-10,0
50,50,variable percent,1962.0,288.21661569826705,153.99105740760916,49.0,168.0,257.0,381.0,890.0,1962.0,0.04528976560712624,0.016780405001632075,0.01981981981981982,0.03000815226148467,0.04991382754221745,0.059994786706188775,0.07016925246826516,-0.03275118012804397,-1.2269256522837848,1.4044637165644133e-07,-1.576672038820741e-10,0
51,51,variable percent,1965.0,284.20966921119594,153.18618056014512,42.0,164.0,254.0,373.0,861.0,1965.0,0.04490540669053998,0.017304975634320142,0.019838601210490917,0.02999440402909905,0.049851632047477744,0.06,0.07015264696329977,0.001893104381351116,-1.300667055539852,1.5225990566894034e-07,2.8684735696720838e-11,0
52,52,variable percent,1863.0,282.7949543746645,151.72667082069103,46.0,162.0,252.0,380.0,816.0,1863.0,0.0450259449912297,0.016847064196154362,0.019821220365332296,0.03000686072769828,0.04012259682362775,0.059996918874053486,0.07012586694066272,-0.005917869734329724,-1.2261311107463948,1.4274768415590625e-07,-3.5516324968817135e-11,0
53,53,variable percent,1915.0,283.19738903394256,149.65516159257064,46.0,166.5,255.0,379.0,844.0,1915.0,0.04507241489593599,0.017148382032062506,0.01981707317073171,0.029994938329185806,0.04983818770226537,0.06,0.0701688555347092,0.004124433460868889,-1.2837657181370197,1.4827591706927235e-07,8.825872649616302e-12,0
54,54,soft floor,2007.0,117.7085201793722,343.6354990009456,0.0,0.0,0.0,0.0,4060.0,2007.0,0.015864312424801002,0.041558601649069334,0.0,0.0,0.0,0.0,0.3159533073929961,3.1529412178511924,10.394971445303533,3.9830492322835084e-05,7.640733659094801e-06,0
55,55,soft floor,1930.0,114.560103626943,354.54469778990745,0.0,0.0,0.0,0.0,3748.0,1930.0,0.014987387292717312,0.04146367229190817,0.0,0.0,0.0,0.0,0.2922077922077922,3.4589256879087387,13.079263620165467,4.7368260916360855e-05,9.936582985364227e-06,0
56,56,soft floor,1920.0,113.49791666666668,359.34701504727394,0.0,0.0,0.0,0.0,3421.0,1920.0,0.014740451031879669,0.04219396149742938,0.0,0.0,0.0,0.0,0.3424584004294149,3.462953436878672,12.930551381172357,5.032408388057851e-05,1.0810489398586086e-05,0
57,57,soft floor,1964.0,121.60488798370672,367.2664740502785,0.0,0.0,0.0,0.0,4187.0,1964.0,0.015878694024275785,0.04278313425404593,0.0,0.0,0.0,0.0,0.3494408279085295,3.3520167222865567,12.695361821933284,5.241312952824335e-05,1.1775253807108514e-05,0
58,58,soft floor,1949.0,119.03078501795791,362.33056803179085,0.0,0.0,0.0,0.0,3055.0,1949.0,0.0152885623466116,0.042232983501698934,0.0,0.0,0.0,0.0,0.2974683544303797,3.38488168507638,12.258488402937214,4.83826499498904e-05,9.989023444338676e-06,0
59,59,soft floor,1959.0,129.07656967840734,401.0256911489108,0.0,0.0,0.0,0.0,5445.0,1959.0,0.016579714576986686,0.045538903415116266,0.0,0.0,0.0,0.0,0.3993934323363313,3.4987769546743137,14.38586996171787,7.452278268164538e-05,1.9503095814854073e-05,0
60,60,soft floor,1909.0,106.0267155578837,356.87441463125253,0.0,0.0,0.0,0.0,4594.0,1909.0,0.01369571864448898,0.04064506553076105,0.0,0.0,0.0,0.0,0.32000903342366754,3.804290302201393,16.356021477919388,5.264535950768629e-05,1.2063790879592681e-05,0
61,61,soft floor,1923.0,108.25273010920436,342.6464285704068,0.0,0.0,0.0,0.0,3653.0,1923.0,0.014502050746553844,0.0410504691639546,0.0,0.0,0.0,0.0,0.3318495639534884,3.5112858400290334,13.654807087282224,4.713599550093063e-05,1.0215420633008957e-05,0
62,62,soft floor,1991.0,102.36865896534405,303.5243778378732,0.0,0.0,0.0,0.0,4212.0,1991.0,0.014080173224735563,0.03846431974527832,0.0,0.0,0.0,0.0,0.3251254341952914,3.387688900990764,12.92717930869656,3.475096965614945e-05,7.0846645332194325e-06,0
63,63,mixed strategy,1948.0,323.2279260780288,582.9524982391782,0.0,0.0,93.5,395.25,5134.0,1948.0,0.049951911538436165,0.08289776347442457,0.0,0.0,0.019951672625026028,0.06003452836058769,0.5733944954128439,2.6390802588933733,7.947992583584452,0.0005153804599923292,0.00018712551994570507,0
64,64,mixed strategy,1982.0,325.16498486377395,602.5112167460967,0.0,0.0,74.5,373.0,5713.0,1982.0,0.0496750913728743,0.0847095226441657,0.0,0.0,0.01881724067552741,0.06005974475105093,0.6699016039897561,2.9747587368741133,11.227225886842122,0.0007302195129668133,0.0003202522874109338,0
65,65,mixed strategy,1944.0,335.2361111111111,593.6290982089283,0.0,0.0,117.0,406.25,5505.0,1944.0,0.0525911026863493,0.08546047480897262,0.0,0.0,0.02001897376096053,0.06006207791782357,0.6788643533123029,2.6996435350805967,9.18598156316891,0.0006479215182365933,0.0002759718659280076,0
66,66,mixed strategy,1930.0,341.1233160621762,651.4848895022443,0.0,0.0,83.0,388.0,6734.0,1930.0,0.05114809447148731,0.08761053066864162,0.0,0.0,0.019917871570704147,0.060049008864561625,0.8226102941176471,3.07892193004439,12.96856185807943,0.0009376530145652106,0.0004861258595789487,0
67,67,mixed strategy,1945.0,345.3717223650386,600.6720140298287,0.0,0.0,107.0,397.0,4671.0,1945.0,0.05249562277458962,0.08408182008573295,0.0,0.0,0.02,0.06758019308626596,0.7789587461718609,2.5625943733634697,8.405948519844241,0.0005682671056381543,0.0002456931588882379,0
68,68,mixed strategy,1886.0,358.25503711558855,647.5342000439862,0.0,0.0,126.0,413.0,6602.0,1886.0,0.053651571334973135,0.08783826557189166,0.0,0.0,0.02001364626932346,0.060896624567184574,0.7179989124524198,2.7754513214009267,9.933281227398988,0.000767346506511487,0.00035116105626243,0
69,69,mixed strategy,2017.0,327.4139811601388,594.2462960589874,0.0,0.0,102.0,391.0,5263.0,2017.0,0.05050673891903816,0.0842957640433933,0.0,0.0,0.0199836867862969,0.060055710306406676,0.7436325678496869,2.848341637010192,10.357532513698835,0.0006723363981423957,0.00029705995682748613,0
70,70,mixed strategy,1917.0,332.02973395931144,654.162016070885,0.0,0.0,69.0,365.0,6818.0,1917.0,0.0478128750626054,0.08183057320159831,0.0,0.0,0.01830663615560641,0.06001250260470931,0.7270865335381465,2.960441951893924,11.420558515378456,0.0006444651785522753,0.0002858981640713453,0
71,71,mixed strategy,2016.0,330.11309523809524,610.2456675767293,0.0,0.0,92.0,375.25,5317.0,2016.0,0.04981322358574889,0.08276753911037417,0.0,0.0,0.01995400334641172,0.06001922439165941,0.5855819573097061,2.6355975287071085,8.107609073800361,0.0005196691041004844,0.0001936886182832245,0
0,0,second price,1960.0,928.4642857142856,878.5904053119838,1.0,297.0,660.5,1278.5,6762.0,1960.0,0.14497266755546434,0.1190109485468966,0.0002498126405196103,0.05509777557027379,0.11837775693984283,0.20118584302666728,0.872627235213205,1.3678699498911635,2.40653089604616,0.0010816428694901874,0.0004328765615992791,1
1,1,second price,1919.0,956.255341323606,898.8859258299908,1.0,299.0,694.0,1358.5,6382.0,1919.0,0.1461459857885215,0.12115828749125772,0.00011019283746556474,0.054301743457337286,0.11734301110744527,0.20599800858253065,0.9914672602485624,1.4969194714313687,3.4427322234201827,0.0013842489560556375,0.0006699133159805676,1
2,2,second price,1858.0,986.5139935414425,946.8526505824478,1.0,308.0,716.0,1378.5,7480.0,1858.0,0.1525659178314554,0.12397143845765166,0.00011457378551787351,0.05660506728753219,0.12483355846452343,0.2133994008684328,0.9290885860306644,1.3593900021118999,2.694930761037594,0.0013412443117270425,0.0005972377895479658,1
3,3,second price,1930.0,930.401554404145,871.3648743902095,1.0,295.0,660.0,1305.75,7014.0,1930.0,0.1439685799312035,0.11785574066900928,0.00013890818169190166,0.05558838298588045,0.11680167636727705,0.2038436499674812,0.7733105218135158,1.429925273695973,2.829084284236949,0.0011214380161755245,0.0004613580414330812,1
4,4,second price,1943.0,949.7745753988677,916.0200083217284,1.0,285.5,679.0,1337.0,6464.0,1943.0,0.14663547787819012,0.12476432490038512,0.00015463120457708364,0.050859258940142316,0.11787072243346007,0.20607909523834844,0.881599023497101,1.5498712538668415,3.6659881617718937,0.0016105085833976794,0.0007832919409557957,1
5,5,second price,1903.0,924.7588018917497,866.8388077112091,1.0,281.5,669.0,1319.5,6744.0,1903.0,0.14441976997947148,0.11769811315022287,9.74089226573154e-05,0.05204576537548174,0.11667308432807084,0.20883527097931254,0.7947454844006568,1.2889496285801132,2.397470047553567,0.0010328826716406378,0.0004307804159400505,1
6,6,second price,1925.0,958.8228571428572,919.3678070011175,1.0,307.0,680.0,1308.0,8519.0,1925.0,0.14772935081883176,0.12270159127628395,0.00024770869457517957,0.05492766726943942,0.11914247770821475,0.20595533498759305,0.9521928912907919,1.4459088455797602,2.9055969865966933,0.0013348388917775679,0.0005985351749038567,1
7,7,second price,1961.0,927.3880673125957,901.939426696144,1.0,283.0,655.0,1316.0,7303.0,1961.0,0.14510878728329224,0.12241446078305054,0.00014257199885942402,0.05186232909005186,0.11689444605990115,0.20229007633587787,0.7836198179979778,1.4177754534214086,2.6163081026975323,0.0012577264006332454,0.0005165283448398171,1
8,8,second price,1951.0,934.7088672475653,890.0412092552867,1.0,285.5,659.0,1306.0,7816.0,1951.0,0.1466505543770358,0.12298091251566465,0.0001243781094527363,0.05284699242283561,0.11940298507462685,0.20613177579908376,0.972100438421682,1.5411781614335638,3.669557771511998,0.0015212119390428627,0.0007499653409977447,1
9,9,second price,1962.0,930.9286442405706,905.3628847541518,1.0,280.25,667.5,1253.25,6992.0,1962.0,0.14547780882455286,0.12083875861705415,0.00012365524916532706,0.051917793754999636,0.11425475702466828,0.20385363834938547,0.7367174781707858,1.3215157633922971,1.9799927511561892,0.0010590197472092307,0.00038825525911091757,1
10,10,second price,1933.0,952.0294878427317,919.2706120831602,1.0,285.0,671.0,1341.0,6204.0,1933.0,0.1444850878214374,0.1192495155690037,0.00015715857300015716,0.05269371109680189,0.11667533818938605,0.2074396782841823,0.7811473338387668,1.2980074467942386,2.016323760816832,0.0010116777187618939,0.00037639136873758334,1
11,11,second price,1931.0,918.041947177628,892.8602190591663,1.0,291.0,648.0,1248.0,6683.0,1931.0,0.14299595132209164,0.1178213995968562,0.00012948336138806165,0.05387610371926672,0.1134158581465373,0.20455862060205574,0.7958271236959762,1.3361746704217858,2.2073780652999475,0.0010007599644195214,0.00037746116363611984,1
12,12,second price,1973.0,951.8266599087683,946.9266478607773,2.0,293.0,672.0,1302.0,6555.0,1973.0,0.1463807611672889,0.1234575017802476,0.0003564427018356799,0.05299910474485228,0.11559236586244148,0.20434401480471406,0.8676413255360623,1.4568218625144225,2.828296167801541,0.001350238043613561,0.0005808610360473935,1
13,13,second price,1940.0,936.3484536082474,907.4583842562507,1.0,305.0,654.0,1269.25,5931.0,1940.0,0.1465471149651018,0.12111971712610342,9.190331770976932e-05,0.05471827378557397,0.11589248745548217,0.20998278214706528,0.8412408759124088,1.3625779862675995,2.1944670595431828,0.001114861600690534,0.0004291391559734312,1
14,14,second price,1933.0,961.4485256078633,925.8990790692433,2.0,304.0,679.0,1306.0,6262.0,1933.0,0.14815743579655433,0.122040938896883,0.00022373867322966772,0.05657197881559942,0.1155848663658452,0.20555396507300314,0.713288368240445,1.3019615912211848,1.75483248771611,0.001051985369425077,0.00037179794393553487,1
15,15,second price,2017.0,944.6251859196827,924.9362308136187,1.0,299.0,671.0,1277.0,8268.0,2017.0,0.14612345506962113,0.12064846774753372,0.00027240533914464724,0.051630090067233285,0.11722421896599393,0.20663156396755367,0.7346938775510204,1.3015966065623763,1.9642479956708032,0.0010491162890919788,0.0003894913909191575,1
16,16,second price,1940.0,941.1788659793816,937.0662653347509,1.0,271.5,668.5,1285.0,7559.0,1940.0,0.1467055609084967,0.12637553880434013,0.00010184336490477646,0.049937015537473935,0.11510400613139544,0.21048268361735464,0.8579978237214363,1.456260357015337,2.8219610142816767,0.0014808126027721837,0.0006517603598883772,1
17,17,second price,1973.0,948.1647237709072,906.984147684234,1.0,282.0,684.0,1330.0,6856.0,1973.0,0.14885493144117345,0.12412906104162105,0.0001024170421958214,0.05243820975283901,0.11932897235703735,0.21407624633431085,0.8281193380843097,1.3298975168109681,2.246459877342516,0.0012422149585779039,0.0005024653494415639,1
18,18,second price,1931.0,949.8710512687727,916.180610090944,1.0,281.5,678.0,1372.5,6760.0,1931.0,0.1454320040033626,0.12220704280983576,0.00011218308279111509,0.05142338170422563,0.11794871794871795,0.20791406412297664,0.8739186158282601,1.4086034755370995,2.8167139518603586,0.0012937072021608565,0.0005633245436929089,1
19,19,second price,1955.0,957.682864450128,916.4288716838097,1.0,300.0,684.0,1310.0,5986.0,1955.0,0.14519914398288716,0.11890158487088615,0.00011968880909634949,0.05453425996045955,0.1201793721973094,0.20593529479885392,0.8914044512663085,1.3802079741769575,2.55560275656756,0.001107353642367806,0.00045262705265171593,1
20,20,second price,1945.0,961.5259640102828,898.7812343796758,1.0,305.0,710.0,1329.0,8455.0,1945.0,0.14728428791463186,0.11696985922090646,0.00033134526176275685,0.05718795531811559,0.12298558100084818,0.21075697211155375,0.6998106060606061,1.2352046186064225,1.928489316448966,0.000920140581955809,0.0003318797814523767,1
21,21,second price,1958.0,956.2461695607764,927.0998547611513,1.0,277.0,678.5,1333.75,6764.0,1958.0,0.14523588294239292,0.12174290904624392,0.00018008283810552856,0.051815505636993255,0.1179748438464082,0.2048983921685414,0.7657112805679727,1.3759912670546548,2.4043433415825284,0.0011839520386331215,0.00047077383811266414,1
22,22,second price,1884.0,967.9978768577496,908.7853746283256,1.0,313.75,682.5,1347.25,6787.0,1884.0,0.1502165478412516,0.12131586283888672,0.00014324595330181923,0.057194477214310965,0.1210414121846013,0.21412325042223773,0.8649463806970509,1.3456374570916825,2.614872077079161,0.0012127347025739288,0.0005336642267705099,1
23,23,second price,1949.0,930.7603899435608,893.282958584562,1.0,280.0,664.0,1312.0,8310.0,1949.0,0.14418650051084916,0.11806087530184413,0.00022670596236681024,0.054008641382621216,0.11687751581368602,0.2046479361775928,0.7936113869579609,1.3323190165696437,2.2704903217046795,0.001021163911970709,0.0003886846245645542,1
24,24,second price,1946.0,956.7276464542653,923.1732537160443,1.0,304.25,675.5,1314.25,5892.0,1946.0,0.14717821342140527,0.12169456431542272,0.00022802417056207958,0.05650593892228864,0.11857252880842488,0.2066881353450992,0.8511439328120475,1.3680072787752056,2.3666821133862723,0.0011738223653208284,0.0004752473883126736,1
25,25,second price,1914.0,960.1912225705327,927.8049544283867,1.0,312.0,687.0,1330.0,7839.0,1914.0,0.14607685526936662,0.11695095358521874,0.00012135922330097087,0.05845263493216151,0.12311833205120055,0.20551991744063,0.7937036089070898,1.383634957570957,2.69508018292497,0.0010623921870651543,0.0004290450409469665,1
26,26,second price,1906.0,946.6951731374606,926.735401790646,2.0,283.5,669.0,1292.75,7190.0,1906.0,0.14554535294972168,0.12216262683815605,0.00028977108084613163,0.051264209909692916,0.11565571934790506,0.20360546860631926,0.9713675973679532,1.4902343679726413,3.1112678756199346,0.0013571411461776772,0.0006204369182057056,1
27,27,second price,1906.0,953.0970619097586,897.5696667025583,1.0,308.0,682.0,1319.75,6278.0,1906.0,0.14853424540026045,0.11986354576440728,0.00015264845061822624,0.05646966933392355,0.12337365775553352,0.2095251276829752,0.8932757557063541,1.403599406095874,3.062751911116212,0.0012478466409468314,0.0005694841822222434,1
28,28,second price,1996.0,939.1287575150301,912.3494070563373,1.0,278.75,647.5,1333.25,7530.0,1996.0,0.1432303882815469,0.11778951482681364,0.0001508523155830442,0.051132915569418416,0.1132267567655055,0.2092028912685122,0.8266781782862076,1.304935162593618,2.239332994135577,0.0010058957401861848,0.00039742757081746003,1
29,29,second price,1932.0,983.0615942028984,929.4384320099383,1.0,307.75,694.5,1359.0,5611.0,1932.0,0.1499486489620611,0.12208364144313075,0.00014736221632773356,0.05621687250985854,0.12083347907161797,0.21485211229261647,0.8699968973006516,1.3034582203230989,2.3191986261855133,0.0011783726402585296,0.0004919223526371647,1
30,30,second price,1959.0,968.4558448187853,945.2697616735173,1.0,289.5,670.0,1320.5,7511.0,1959.0,0.14521538189391425,0.1200697954784202,0.0002042483660130719,0.05569120426476015,0.1149076183244748,0.20580412695134745,1.0069714438932833,1.4144364662993698,3.0847635510337614,0.0012611145910580751,0.0006179554459999498,1
31,31,second price,1987.0,935.0145948666333,865.2398321030879,2.0,294.5,681.0,1334.0,6413.0,1987.0,0.14629629397325267,0.1202994338095548,0.00021222410865874363,0.0530073800083065,0.115212042263714,0.2096937974347768,0.7726506024096386,1.3758439269181832,2.60930797485074,0.0011716126756914679,0.00048544968640753427,1
32,32,second price,1974.0,934.8723404255321,871.3536194750199,1.0,301.5,675.0,1289.75,7549.0,1974.0,0.14479722049285085,0.11787496830068735,0.00012804097311139564,0.05444100229005624,0.11843056014663872,0.20376400761686408,0.8743008536944362,1.4012504880812673,2.956061400478474,0.0011466678228241427,0.0005031012598574249,1
33,33,second price,1976.0,976.6993927125508,938.4170667184674,1.0,302.0,695.5,1334.25,6956.0,1976.0,0.15058902196195978,0.12578963431458068,0.00015153811183512653,0.055421049660239474,0.11984454956391208,0.2152956147401973,0.9515057260002828,1.4412136004331078,2.8965591019461114,0.0014722269218472373,0.0006741554480475674,1
34,34,second price,1908.0,939.7494758909853,907.2954659494884,2.0,278.5,683.5,1289.0,8123.0,1908.0,0.14448407442675226,0.11815548382783153,0.0002632618138738976,0.051362745765730834,0.11954713927787168,0.2038110689311484,0.7213003725025398,1.2731303051563725,2.0113511969259514,0.0009740597038318916,0.00036425240579458616,1
35,35,second price,1914.0,948.7931034482757,921.270065873989,1.0,287.25,666.0,1330.0,6383.0,1914.0,0.14651183332304998,0.12094964854147396,0.00013846579894765993,0.05340657130722627,0.11774706627423273,0.2089612379244077,0.7827250143321229,1.3478402209562197,2.380126683337576,0.0011481586732746782,0.00045327301802116065,1
36,36,constant percent,1971.0,377.6707255200406,130.1242461728873,106.0,273.5,370.0,474.0,950.0,1971.0,0.060000424906239615,5.6298736020849765e-05,0.059753086419753076,0.05996066750722767,0.06000194495769717,0.06003892798323102,0.06019417475728155,-0.0582821880789957,0.199856039150804,3.2077627658277296e-17,-7.432683258566945e-22,0
37,37,constant percent,1936.0,190.89101239669418,65.66440402042,42.0,137.0,189.0,239.0,392.0,1936.0,0.030000500217400108,5.5441127925079526e-05,0.029826682789197905,0.029960815087818487,0.03,0.030038759689922482,0.03019693654266958,0.02742838851886249,0.1087521404680336,2.930848437622661e-17,1.9240330025341124e-22,0
38,38,constant percent,1875.0,316.26506666666666,108.4361554997502,90.0,227.0,310.0,397.0,676.0,1875.0,0.05000088790288842,5.6187797274655356e-05,0.04982363315696649,0.04996119015778385,0.05,0.05004101722723544,0.05018450184501845,-0.05488822711533429,-0.0682900309067942,2.9159401190638327e-17,-3.604346974004485e-22,0
39,39,constant percent,1916.0,250.7907098121086,89.95340561966984,67.0,178.0,242.5,319.0,542.0,1916.0,0.03999808769256182,5.635082305621693e-05,0.039803036520311856,0.03995950256569091,0.04,0.04003822835724562,0.04017857142857143,-0.13134526860462215,0.11057621566668097,3.129759284184003e-17,-8.92091443410035e-22,0
40,40,constant percent,1928.0,446.85010373443987,156.6018682439922,136.0,318.0,443.0,563.25,916.0,1928.0,0.06999873637434534,5.7083723107318824e-05,0.06978723404255319,0.06995830256109573,0.06999809252154572,0.07003792667509481,0.0701889703046664,-0.04094086870054664,0.06784336721925444,3.250620395758509e-17,-4.614572463346241e-22,0
41,41,constant percent,1944.0,254.397633744856,88.61362472808533,75.0,182.0,249.0,320.0,590.0,1944.0,0.0400025352339771,5.668742727609149e-05,0.039803220035778165,0.039963422193285116,0.04000408780324861,0.04004120468682772,0.04021062709430349,-0.04172336928880384,0.2530277172209834,3.3518832662534505e-17,-1.285763660541769e-22,0
