,25_per_1,50_per_1,75_per_1,max_per_1,skew_1,kurtosis_1,4th_1,5th_1,std/mean_1,skew_2,kurtosis_2,4th_2,5th_2,std/mean_2,total return ratio,ratio stdev,max ratio
503,0.0,0.01995400334641172,0.06001922439165941,0.5855819573097061,2.6355975287071085,8.107609073800361,0.0005196691041004844,0.0001936886182832245,1.8485957581797456,3.891846521584265,21.321746664307497,0.0006661761823183727,0.00035306671799749064,0.6415374488767125,1.8410958904109591,1.0455537169314875,1.0215177713736792
252,0.03996112414060464,0.04,0.0400394685873869,0.04020385050962627,-0.0039057086420734655,0.12758843846763268,3.198791654772501e-17,9.655483546729648e-23,0.3533783630622187,0.13187855399216974,0.6283729520706349,9.531543505562985e-17,2.3913554886874645e-21,0.3515122313508535,1.7021660649819494,0.3068903317305357,0.347926267281106
870,0.04138311568879897,0.07899678111587982,0.11977284460505935,0.4256686947537596,1.72376815383543,3.7458251648834167,0.0004306462976022395,0.0001237159176552081,1.008136610753977,1.413604003465166,0.8610412223607327,0.0005681901571243596,0.00013128221698069842,0.5299941077031722,2.6363636363636367,1.059966311841254,1.5
838,0.0,0.0,0.0,0.15711947626841244,3.11098160661634,9.191270339686168,1.0260678492485775e-05,1.2603647330455635e-06,3.2230173603801062,5.103954577642496,29.13000943165575,2.793316771555257e-06,3.189200706126773e-07,0.4905674687492523,1.693069306930693,0.7653655940773039,0.7445066781559673
592,0.04966643361001508,0.11480654702525868,0.2101417788720004,0.8740668614086335,1.414187598830848,2.74556190936936,0.0012831720539584306,0.0005524080435346882,0.976899961771613,1.5065167561970358,2.83532606743056,0.0007636986148400861,0.00028383398552921384,0.6477966694718204,1.7934883720930233,0.9714219631957901,0.9419354838709677
749,0.07600259307902876,0.17597486073418084,0.2804526500953834,1.0789265088891404,1.6245075927603203,2.914831371544402,0.008392079856808501,0.005278027652766654,1.0212674013196401,1.5020747925468427,2.525369238701361,0.0013599360742207148,0.0005417645507546953,0.5488352874882264,2.1486486486486487,1.9090146926268914,2.5233050847457625
583,0.05167959785949075,0.11905813097866078,0.20985860972480064,0.8906536346976176,1.4880641294125008,3.0157430506272864,0.0014744395173537704,0.000654359068392908,0.9899773972102858,1.6558855212818602,3.7039349487880897,0.0009938779754793837,0.0004258906363166148,0.6393157758862107,1.7801683816651077,1.0271812291006435,0.8119295958279009
169,0.05358686257562662,0.12076502732240438,0.20704012112036332,1.0792582622999851,1.6435165417760154,4.588983107244911,0.001948022459765936,0.0011322133138492437,0.9654248001442847,1.8312355366894124,4.9778880312509095,0.0013221374290984242,0.0006235469515648599,0.6532058070488443,1.7242990654205608,0.9451531663616142,0.9831175425234832
764,0.06700680272108843,0.1449375866851595,0.2604719764011799,0.9344474859530328,1.6552220032183669,3.2221628032009555,0.004813058074200686,0.002663251430171775,0.9939592391939099,1.2446917098975347,2.3716650098567396,0.0031284566278647844,0.0016400381299808125,0.6821491632668064,1.5504587155963305,0.9608591395349065,0.9296180010465724
17,0.05173374271511499,0.11266971384784605,0.20059683365279826,0.7832167832167832,1.4002829496709956,2.5856126028291677,0.0011161960788779943,0.0004526112000541667,0.9761047739291073,1.4399453823563615,2.570576655891174,0.0006772477921920074,0.00023727353859854736,0.6159030693628629,1.7213403880070546,0.9953641118323935,0.9636711281070746
857,0.0,0.019907228449942017,0.06993291319373858,0.6172018817754142,2.411079825692716,5.700826327338987,0.0019433216206698922,0.0008750345449681393,1.9856011732801537,2.7770068796381766,8.36025399174634,0.0014942017758542605,0.0006627523345918255,0.785206212726616,1.2975206611570247,1.0570155674430666,1.3393253439857966
121,0.030002343197258318,0.04009911223189712,0.06000975768417629,0.07019927536231885,0.009949888257648198,-1.2828239752441382,1.4745978935732466e-07,1.7084433654092676e-11,0.5266835582262398,-0.0008737882638104817,-1.2565290094662207,9.672676046060065e-08,3.0804415342416166e-12,0.3615228657280958,1.7958801498127341,0.46188873675649106,0.5012619888944977
100,0.05199534737278405,0.11697547369222888,0.2031676432487308,0.7785016286644951,1.2442829025846094,1.7980287012746787,0.0008873225368055262,0.00031785165703040314,0.9744447849115934,1.5514537963453947,3.118047659634049,0.0008168494607379742,0.0003165503139864719,0.6522208974331754,1.793950850661626,0.9735894500427489,0.9944367176634215
428,0.0,0.019959411922284256,0.0600796483354544,0.7288941736028538,2.889591198714663,10.841738806635929,0.000834856377415971,0.0003958941530277592,1.8668701215505503,3.1405380379103516,12.834988624046769,0.00029629518569817366,0.00010763081971220859,0.6113796654587761,1.7336956521739129,1.1759310859898238,1.495703899537343
837,0.0,0.0,0.0,0.2424031007751938,3.359748509196471,11.187954990700712,4.913752392762852e-05,9.25744860298987e-06,3.2762793562905905,7.141695986633472,55.216164549290966,7.351875356042036e-06,1.1527416664563694e-06,0.5647737272958214,1.6944444444444444,1.025423316244795,1.2763265306122449
366,0.052043696161727424,0.1186983195518805,0.2123222600826128,0.9142541028950766,1.2974978581226422,2.2877041611663262,0.0011178691530312364,0.0004688257446741208,0.9568964420368049,1.3314549850146866,2.0906264005850823,0.0006475222428956704,0.00021608264372927007,0.6067628318745878,1.8102955195424213,1.023930412948291,0.8126732673267326
458,0.05158414265244388,0.11579203701448924,0.2012162403863352,0.8860581745235707,1.5466580552596134,3.4700788090196095,0.001485033861610299,0.0006885664195851487,0.9828658285177861,1.6065522313740348,3.512279428463322,0.0011239491062929284,0.0004850928011640668,0.6344419731766389,1.800925925925926,0.9449459523046717,0.7251710553597346
400,0.04996249062265566,0.05,0.050040246847330286,0.05019607843137255,0.05042810303137428,0.28438044016766106,3.0569789625552107e-17,2.120085488260823e-23,0.35638277848533007,0.06430334827773551,0.9580646739299707,1.1216639537185334e-16,1.4034414586844754e-21,0.3515904740718741,1.7413945278022949,0.42617759401588023,0.43529411764705883
792,0.019970565289319817,0.019998837344494827,0.020037122634992462,0.020106897429371343,-0.22222378029787515,-0.1496714535981205,1.6927008385871483e-17,-6.192162088561482e-22,0.37112756583428097,0.3732915308149202,0.4660705153895721,9.26321699359083e-17,5.152580257897185e-21,0.35869775122552006,1.7142857142857142,0.12245249484893643,0.14192495921696574
375,0.05305951387969903,0.1219401043502012,0.2114020778266668,0.7448171880889559,1.1937135522569944,1.5820107015747382,0.0008910245750197092,0.00030470785712546444,0.9319778501893545,1.7127925915055129,3.473698961556308,0.0011111354323788136,0.0004390584365230248,0.6698071458565554,1.71027216856892,0.900375066527964,0.8912945421741092
980,0.0,0.0,0.05226071638285379,0.21003420752565566,2.0636721860521368,4.593105540571997,3.6997512255730684e-05,6.002478953414245e-06,1.542326207739454,3.1336079626845823,9.899795939761507,1.9545342772135462e-08,4.515117866202021e-10,0.28909359248090893,2.5625,1.3435395892104185,0.7576894223555889
567,0.0,0.019966148077641303,0.06297226383893356,0.6178809021580399,2.7526930349313843,9.268574167914922,0.0005780962865216923,0.00022857734934275093,1.8067972804991992,4.175735969820732,26.758115568705723,0.000845082360185904,0.0005055081415709804,0.6642162316002905,1.7612208258527828,0.9718189224372717,0.959557794570389
826,0.03009213212713927,0.04997627708366282,0.060065402040351615,0.07010739856801909,-0.2517424086967495,-1.1772494524210468,1.4421628515892493e-07,-1.3581722461408058e-09,0.5516613479726385,-0.048760011587811236,-1.1579288073950944,8.4982925915737e-08,-1.467895973852556e-10,0.416375546168488,1.6203703703703705,0.4462058101378095,0.3886113886113886
289,0.057488366979011864,0.11862423958820775,0.2110818202526731,0.7088108441158348,1.3690173093308535,2.192217501620882,0.0012208989416676091,0.0004598529647526006,0.9695630993835371,1.5745011955495107,3.492047657629448,0.0008576765289678805,0.0003724561567178404,0.6428991176727289,1.9375,1.01797639410483,0.8312166624333248
875,0.02982530890498509,0.11490177287973168,0.176303317535545,0.38768422040739703,0.798010980918972,1.1326573938990214,0.0002408285947512328,4.94904503244858e-05,1.0218941698361004,1.6835726644499434,3.7623399313023453,0.00011669613358345662,2.0911757586702342e-05,0.4956264973996815,2.230769230769231,1.7786196999346233,1.7801724137931034
83,0.05667920815795915,0.12170749802287692,0.21597589597582298,0.8019138755980861,1.3378479430103316,2.287569340783563,0.0012373049160511716,0.0004969451630627929,0.9265893079791816,1.6390066921780264,3.6955406678325535,0.0008815025838343182,0.0003574439838401844,0.6183723385600938,1.774571686203787,0.9934451066934361,1.015829429817477
342,0.0,0.0,0.0,0.3244449055820709,3.4669040129517215,12.886909882510036,5.606970579199412e-05,1.211545585911011e-05,3.139313973610247,5.2627847198919255,32.271063076318946,1.1265604954635651e-05,2.005810444818665e-06,0.5234287357357194,1.787253141831239,1.0318185139035503,1.054289869122637
215,0.0,0.019934589627783838,0.06003076784818988,0.6164623467600701,2.652111769684017,8.493690239229556,0.00045566955200177596,0.0001691633262522005,1.8212936348113717,2.9527173032225207,10.774854112260163,0.00025978608005552565,8.50796307056743e-05,0.593518710881069,1.7174887892376682,1.054023054370832,1.2746376811594202
227,0.051277308894528084,0.11381567903307035,0.2043355955891933,0.7650141952391352,1.4246158416668966,2.4862981083330764,0.001165579804632725,0.00046019805794268254,1.0005149610644073,1.5024539863472184,3.0072931327333925,0.0008672878737032183,0.00033415599000803084,0.6464100329701802,1.7752707581227438,0.9749327588287481,0.8090195589884142
484,0.03000686072769828,0.04012259682362775,0.059996918874053486,0.07012586694066272,-0.005917869734329724,-1.2261311107463948,1.4274768415590625e-07,-3.5516324968817135e-11,0.5365253816363146,-0.007668691420116552,-1.3039635151646496,1.0072194338507563e-07,-2.8918232827158837e-11,0.3670732300753134,1.61159169550173,0.44595421817457226,0.4045612295488349
671,0.05131660128221032,0.11260210035005835,0.1972062349495248,0.8230819387089763,1.4833215416138874,2.92730003307404,0.0012416929703621467,0.0005216843245060483,1.0083509662218193,1.914569608883752,5.236188478644731,0.0014282486945922839,0.0006977859644749113,0.6646765614969481,1.7631086142322099,0.9830403921043966,0.7944204583194951
67,0.0,0.02002173031689496,0.06253012195637518,0.7160541586073501,2.691398935439861,8.461557308874855,0.0008467933920775622,0.0003598996590867284,1.911589747549013,3.0004459797355323,11.340946011471619,0.0004464402414444916,0.00017110016748634932,0.6951413740014678,1.6979166666666667,1.0222310623643505,1.3271195554758917
334,0.03000701950178903,0.04009399451135002,0.05999241716194316,0.0701975620008407,0.008232873374685487,-1.2671774531243924,1.4553852398871856e-07,5.5236759179203223e-11,0.5234278931011284,0.036020528841710614,-1.2249893853323952,9.500007881025224e-08,9.067033273385796e-11,0.36983368204910383,1.6981132075471699,0.44362676653399336,0.454421768707483
61,0.0,0.0,0.0,0.3165996151827882,3.5492177701856185,14.194619656115208,4.257400690195097e-05,9.124615401141336e-06,3.0821455526112644,4.621751335143187,23.39132927008067,4.466384223671175e-06,5.616393816141552e-07,0.46001923202571776,1.8025949953660798,1.0420044075266586,1.4036448235750292
502,0.0,0.01830663615560641,0.06001250260470931,0.7270865335381465,2.960441951893924,11.420558515378456,0.0006444651785522753,0.0002858981640713453,1.970191067740485,3.3046960234026814,14.798725916686001,0.0006552118255323042,0.00031291040228640055,0.7196511008627907,1.763569457221711,0.964153380751245,0.7916860195076637
940,0.04997795090401293,0.05,0.050031075201988816,0.05006353240152478,-0.9120726199690984,1.1301500514494642,1.7080906913970572e-17,-1.5775457922049394e-21,0.2751148123501336,0.12963309187733058,-0.21487893406757366,1.3654727199873747e-17,2.4670135922791673e-22,0.25551454241667915,1.75,0.37524633898255416,0.32114882506527415
139,0.0,0.019988423413405003,0.06269948400210665,0.6995281847529178,2.8675632041544468,10.775069622803075,0.0008198216717885102,0.0003817336661718833,1.7581762039682307,2.694283302879374,8.68976373727205,0.0002591145298504923,8.22407200561111e-05,0.663081801106909,1.6637478108581436,1.0025217574968561,0.7671232876712328
117,0.02997524762018592,0.040088194026859085,0.05999549623970996,0.0701554797117937,0.025300257208937475,-1.3023512230828214,1.5300390970227242e-07,1.7887997213749082e-10,0.5401351040953768,-0.03853662527672744,-1.309880671702166,9.704808421276632e-08,-8.067402896714858e-11,0.37403304800891335,1.8903717826501427,0.45047594214477876,0.4615007356547327
151,0.057982401921910724,0.12257229175658177,0.21957691266714371,0.8247157552788306,1.344535377111442,2.57155654404914,0.0012134344219167262,0.0005174429086508929,0.9361816623862059,1.8020449437879755,4.5927328923813535,0.0012868188118468481,0.0006061280337664026,0.6452738892833506,1.7658402203856751,0.9752642393778389,0.8134071340713407
960,0.05991277079563793,0.06998105096853298,0.08996243192368726,0.10004451368795904,0.1887390126074195,-1.4486260587135955,1.5081107852405296e-07,1.1791531997467022e-09,0.4239630677239384,-0.19229433226082795,-1.5852368931130925,8.930844736963157e-08,-5.924832146475143e-10,0.3976751951533683,2.6,0.4346776985195405,0.4664750957854406
949,0.09990484289770983,0.09997669540899558,0.1000070136063964,0.10005865102639296,-0.23336956982402685,-1.1775410678483484,2.449863682100339e-17,-5.6273397078451235e-22,0.418463075071909,-1.0655846278521015,0.3126821454595037,4.8303365857702394e-17,-5.289229333151602e-21,0.381818102754676,1.6428571428571428,0.5453941561923024,0.5856681034482759
434,0.05592379623234131,0.11925976831780802,0.2086129427620648,0.9194278471845012,1.4106322903186184,2.6103144240001286,0.00124701819603876,0.0005257315841887545,0.9496108676056761,1.506581500695623,2.861270825173968,0.0006834696202258143,0.0002517441623483834,0.630170464893152,1.8506616257088846,0.9999063975617849,0.8925849941383353
198,0.0,0.0,0.0,0.2916891042900736,3.2491830467330107,10.931226639261695,3.779104246502369e-05,7.146243271634435e-06,3.030531320694069,4.706612344006167,23.395539023894663,9.726264120339963e-06,1.4275060716706792e-06,0.5367680635099548,1.8025711662075297,0.8875808584790689,0.9492164828787
851,0.0,0.02004361823657701,0.06999041227229147,0.7937177684013127,2.799283334625569,9.859628276493687,0.0026800578029204515,0.001610618951538615,1.8359763771902315,2.929679991797268,8.669890555685198,0.0011655232420973295,0.00045353867959744334,0.7076663950512135,1.5392156862745097,1.1556283362994764,1.467397414277684
794,0.04996094638867464,0.05000912575287461,0.05004640699418314,0.05016722408026756,0.05208125445554655,-0.08382125530575779,4.125391135346204e-17,4.959801924942742e-22,0.35959903652396147,0.05926571912278829,1.004841476661519,1.4888410913269555e-16,2.0297570885192302e-22,0.3977897193864606,1.5132743362831858,0.3634661308085984,0.3772290809327846
634,0.0,0.0,0.0,0.3015554067128079,3.1972372753805685,10.519464715102004,4.306213485454496e-05,8.302547089898714e-06,3.0046281592900708,4.7306326459425705,23.70854358410429,6.493486319245156e-06,8.828576210777077e-07,0.4654524110099607,1.8253968253968254,1.099164809550012,1.3933975240715268
958,0.0600021792822897,0.06997326872491844,0.08009172173792367,0.10001646361540996,0.2165302125542664,-0.8680722885055987,1.3715149881565142e-07,1.1549175038028502e-09,0.5539563080973401,0.09431848822745233,-1.9758213891636849,1.2838746647018388e-07,2.869339534896803e-10,0.5078182877564026,2.666666666666667,0.4448736896826449,0.5395204262877442
422,0.0,0.0,0.0,0.3729990739515809,3.420913444918025,12.855173719309617,5.959485265426077e-05,1.3548208156375593e-05,3.143250772869456,5.708849980749017,37.092935734479646,6.418268948225031e-06,9.734602041800546e-07,0.47941556604140767,1.8189655172413792,1.1253498434710036,1.5822109988776656
993,0.0,0.01322671353251318,0.03753988075145531,0.19923830250272034,2.0290716437925527,4.3216964121860215,3.447909948505774e-05,5.264718921351292e-06,1.6901295261698808,3.385473586352689,12.23842350690747,0.0004057199960179412,0.00011288733523126997,1.2239687814451252,1.7333333333333332,0.3172033738207508,0.33442922374429224
280,0.0,0.019981120201384518,0.06011449246924371,0.7261243052046488,2.8945974299840134,11.386194182745653,0.0006565623590053277,0.0003002207564913661,1.7421183971916494,2.991991248381624,10.872479814681025,0.0004218266156182826,0.00015726193540016776,0.6698239120315845,1.8475378787878787,0.9007701786598743,0.8570657065706571
170,0.0540106185094767,0.11521946270924968,0.20625574162500404,0.9309557273366128,1.3597388437794875,2.59243219598958,0.0010925537875861428,0.0004741855318296896,0.9812972564718888,1.5957853638746302,3.0749620718828954,0.0007976435731884258,0.00028943377957980107,0.6073497529771575,1.6620689655172414,1.081704061706972,1.2012072434607646
500,0.0,0.02001364626932346,0.060896624567184574,0.7179989124524198,2.7754513214009267,9.933281227398988,0.000767346506511487,0.00035116105626243,1.80746711967392,3.9399438916109357,25.505213436052884,0.0008103294602886124,0.0005274573657853437,0.6421494024012411,1.7006311992786296,1.102331242090276,1.04710547184774
324,0.06996028965195047,0.06999812839228897,0.07003891050583658,0.07021369385085041,0.06295549227956067,0.06183089980704759,2.9675975774289066e-17,3.3791258289924713e-22,0.34921454922864786,-0.038915674310223226,0.8524005480666395,9.746906185676152e-17,-1.864705655604894e-21,0.3507430908877207,1.7733580018501387,0.48874953097740603,0.5054112554112554
370,0.05714157395935435,0.12218729792748875,0.2077110765617952,0.9725735182081364,1.3422040956325296,2.545844571508101,0.0011776654452879942,0.0005241740387211096,0.9367099261330636,1.718094917770895,4.081003043193788,0.001069595527914287,0.00046557244165855183,0.6770545389223197,1.7192982456140349,0.9329881225017088,0.8066123188405797
531,0.05646966933392355,0.12337365775553352,0.2095251276829752,0.8932757557063541,1.403599406095874,3.062751911116212,0.0012478466409468314,0.0005694841822222434,0.9417400415693886,1.4976358065861008,3.3960430402221222,0.0007327374360212019,0.0003164622928791068,0.639615244974104,1.8741396263520158,0.9663429437137084,1.006251001763103
798,0.019960517657381004,0.020006351222610352,0.020036429872495445,0.020150375939849623,-0.1918296744432952,0.04999131881024877,3.1971691570572835e-17,-8.256818768186335e-22,0.35568951062675214,0.5737188344441428,0.8062009962367047,1.0665925271092032e-16,1.161047318922423e-20,0.33282203192057297,1.69,0.14978561540927365,0.13557358053302435
686,0.019962643007237917,0.02,0.02003755210107304,0.020179372197309416,-0.016258689935285096,0.0680251331979167,2.511603969058809e-17,-1.1031775927612847e-22,0.3382316071650533,-0.06576968879619538,1.2123938720400915,8.885893316074945e-17,-1.989983051198169e-21,0.34262466542053127,1.7448015122873346,0.12450270244660036,0.14249874560963371
312,0.055301992307373884,0.11820652173913045,0.21366670928091508,0.8588709677419355,1.381451314739404,2.3828586680483164,0.001245035614552191,0.0005139993028187524,0.9721495284155997,1.7043418787992255,4.072868766249386,0.001006030870947416,0.00042647842339825183,0.6040421185717366,1.6566104702750664,1.0772794871308948,1.0305143853530951
846,0.0,0.02005411427661945,0.07,0.7710068130204392,2.9009059660326884,9.379187423270217,0.003244754163864547,0.0018345598901274782,1.8552590565557927,2.33488423514108,5.085594228135736,0.0003537840718148245,9.66653582984254e-05,0.6009809209967868,1.8659793814432988,1.3160699481043134,1.8181818181818181
122,0.02998334258745142,0.040103492884864166,0.059989068051380164,0.07020872865275142,0.02816602914761657,-1.2831006299643155,1.4940684822813312e-07,2.1534565131479957e-10,0.5398234298260731,-0.09677077335561277,-1.2352221213502128,9.381192409355002e-08,-3.1347196878795907e-10,0.3755520575067936,1.732159406858202,0.4386721052999052,0.42146725750861647
830,0.0,0.0,0.0,0.21588702559576345,2.783986143912803,7.010315633342727,3.7863066699156e-05,6.161911592676396e-06,2.6543825721987946,4.74609024901638,22.41911076208707,2.5980395173371484e-06,2.518948940009728e-07,0.5364956691618483,1.6701030927835052,0.8895199300885169,0.6741573033707865
498,0.0,0.019917871570704147,0.060049008864561625,0.8226102941176471,3.07892193004439,12.96856185807943,0.0009376530145652106,0.0004861258595789487,1.9098222221300722,2.7974184250114207,10.248592982068883,0.00028703888840315647,0.00010498779114045964,0.6445682677996573,1.820754716981132,1.0813946676844262,1.1811962813541483
883,0.017175242506430526,0.05187624985295848,0.1191299914624695,0.250749063670412,0.8720789958018648,-0.6067251988686673,9.62273741367641e-05,1.1618633119660625e-05,1.1163222761204736,1.7799039723052257,3.9702082166843335,8.92022507511119e-05,1.5113823196515268e-05,0.44749846854862485,2.3846153846153846,1.1631126723836709,0.9462915601023018
836,0.0,0.0,0.0,0.25234884492096826,3.560751362601128,12.867392135899225,5.2670691841754135e-05,1.0474269085438403e-05,3.3717941303495107,5.052277609610732,26.031936820487665,1.3892781011881951e-06,1.2069344367671836e-07,0.4730170934915919,1.4132231404958677,1.238828678375959,1.284046692607004
751,0.054746121192105035,0.13747365861031702,0.2745615539373141,1.2635348037811516,2.0278853614390626,5.54900089692397,0.015108444287113804,0.012731244581289896,1.1015416137763483,1.2195882211885052,1.0527423541413667,0.0027419156174991245,0.001095168009209166,0.705402021551126,1.6853932584269662,0.9649084349804951,1.0901134521880065
603,0.05201251717528858,0.11923523202263345,0.2079171382440942,0.9171048561707392,1.2334790880491855,2.1114805973812265,0.0009697586058658164,0.00040159818679112014,0.9540020784676809,1.5388155827794654,3.176124734468246,0.0009691332339070381,0.00041137653325787636,0.6068052326010772,1.84,1.0113826000644162,1.174108818011257
828,0.0,0.0,0.0,0.15349500713266762,3.5782934064842085,13.497683096183454,5.770004351483008e-06,6.914848733041104e-07,3.1289182073601833,6.1555942776543375,42.58687783647306,1.906317408577945e-05,3.720598209050879e-06,0.5263759919793962,1.5871559633027523,0.574725277552878,0.4538169548713623
649,0.05061525998647271,0.11350826579258845,0.20894657915094367,0.7361376673040153,1.2841408348913652,1.824666321888428,0.0009864017566924928,0.00034935888407386915,0.982895640602878,1.5242516096384242,2.67156558097378,0.0007996423138859371,0.00027995418466800735,0.6344631270384848,1.8079409048938133,1.0140819701315809,1.1477008824895494
878,0.04722579603392225,0.07589238025725867,0.16537562378330772,0.4728184787680821,1.8815016708007157,4.214512868912291,0.0007049637618115888,0.000225721241373614,1.0413059618414955,0.6632003725601996,-0.6492049188291706,2.4972765945296196e-05,2.011574227942994e-06,0.4305763150625216,2.1666666666666665,1.6771055950262495,1.6264044943820224
944,0.06995798031878804,0.06998992440708028,0.07002526267914383,0.0700561631687851,-0.1710434048162333,-1.0728363965496637,6.630489492469987e-18,-1.2711172424604462e-22,0.3029270670718529,0.17198521442840672,0.7200547608408039,2.584430438890873e-17,6.418653077827111e-22,0.36609282417837413,2.0,0.4605517804260734,0.6537958115183246
291,0.057402263622508776,0.12472098214285715,0.21487191646011208,0.9491764705882352,1.3439847567487488,2.841745571373933,0.001242425434604415,0.0005747256937281883,0.941493142265922,1.5855803136288396,3.4031356343609103,0.0008831715248898799,0.0003520542070555696,0.6086212512234387,1.7021466905187836,1.0334092088252298,1.1424525630133107
931,0.04174230594589996,0.1170589724120476,0.19434473795102733,0.4411884744102522,0.8735960017250523,0.7215080409445966,0.0003450887111131667,8.077970889057438e-05,1.1087128277677656,1.3210002140048638,0.5380664960812434,0.0001485560819582282,2.2734227383048537e-05,0.6291921817831546,2.4375,1.0404441355169598,1.575801749271137
534,0.05569120426476015,0.1149076183244748,0.20580412695134745,1.0069714438932833,1.4144364662993698,3.0847635510337614,0.0012611145910580751,0.0006179554459999498,0.9760587090580196,1.7868036018667253,5.7208718515665415,0.0015175748585539485,0.0009352425483955156,0.6420714286585776,1.8411654135338347,0.9777246553558481,1.1912767644726407
843,0.0,0.0,0.0,0.14985250737463127,3.739057933045027,14.378062750156227,7.165874836307326e-06,8.854888593815956e-07,3.4901084917887815,6.516290065127594,44.17444524017636,8.543929389221565e-06,1.2768030931282676e-06,0.4124830865898011,1.526315789473684,0.6472736042832641,0.8025276461295419
783,0.058497151511331474,0.14194284083703007,0.26495866577027755,1.2157504363001743,1.756434698181438,4.037530230775545,0.010682197461812804,0.008218991242310663,1.0951219083623038,1.9283189543847807,4.8459357857999885,0.009183075320132291,0.006317852052026275,0.779015614804012,1.766990291262136,0.9003525530816233,0.6971015926402215
158,0.05600953353762343,0.119863984131482,0.21835649659546685,0.6858696858696859,1.0078635265790101,0.7851035329236811,0.000645501114257477,0.00018567238532461348,0.932798755921283,1.3566204583636128,2.322623477286136,0.0005357642294179691,0.000182624386106916,0.6110264646421004,1.845320197044335,1.0338337469733434,1.008487024645014
350,0.0,0.0,0.0,0.3272188921788113,3.026918189586155,9.569226538401406,3.410469113165237e-05,6.389625524459916e-06,2.915419658444759,5.756550307346061,40.863742541921866,1.493649898647443e-05,3.0507483852605684e-06,0.5172807498566016,1.802367941712204,0.9234576015804717,0.8403189910979229
154,0.05643138659978503,0.11761954869636385,0.20150875847078376,0.993587956509618,1.4858338876398545,3.2286687538822836,0.0013888222608756276,0.0006540500140991454,0.9609356023928649,1.6039323804522336,3.029104330296456,0.000880141020059755,0.000328808928185376,0.6093174581210252,1.7486678507992897,1.0567158645677546,1.3993982700263257
270,0.0,0.0,0.0,0.30806624371755786,3.7227980008390698,15.537875414720526,4.056155391660519e-05,8.58309529687792e-06,3.2357906447600016,4.338461291641901,20.568165786567707,6.370958745442557e-06,8.53637263932905e-07,0.4985344944079396,1.7959558823529411,0.8827065280813172,1.0227024070021882
491,0.0,0.0,0.0,0.3993934323363313,3.4987769546743137,14.38586996171787,7.452278268164538e-05,1.9503095814854073e-05,3.1068821564445144,4.357745316018076,20.819177386389526,6.6529732643925245e-06,9.227929403235943e-07,0.4890384024776958,1.7522361359570662,1.1728203124787522,1.6229508196721312
178,0.04886952437162866,0.11141932501155803,0.21294791139283611,0.8517511594434671,1.2389406530576963,1.7091475252523505,0.0011157128388936755,0.0004334393610044496,0.9962305257491139,1.6106391853457205,3.3656103508202784,0.0010379214470732038,0.00041792886104194464,0.6416356655314038,1.7784926470588236,1.0215353972410373,0.8381955699621826
675,0.056281299334765215,0.11955526487900588,0.21042112120356565,0.7977090492554411,1.3463271939598045,2.3615428048406923,0.0011699060065015127,0.00046764362743915235,0.981119958153208,1.4664421960997538,2.3885663290121126,0.0006549962508271787,0.00021809486732950973,0.6414313100517086,1.7516040329972504,1.0445126272639766,0.9244656843223151
652,0.05649294034489205,0.11710945470220968,0.20948028407908947,0.9212532926660196,1.3270590966691729,2.3356816690084212,0.0010877307389695367,0.00044571813837951916,0.9485632367954676,1.4213744632750211,2.17882944673283,0.0005241161565578171,0.00015849491188639074,0.6094464222452346,1.7853211009174312,1.0710040684947817,1.1830158447569876
774,0.06466246352970834,0.13904129367600346,0.23603953479301165,1.0049066539013882,1.7503132362297154,3.5979015760743285,0.006251621120442392,0.0038300088356423203,1.0639484891077664,1.4472736165440263,2.628563668764464,0.002968210757656865,0.0013722744511835516,0.612178953702729,1.613207547169811,1.1117251576505445,1.4244274809160304
51,0.030005435000874086,0.0499128160418483,0.059994085664985576,0.07016248153618906,-0.022850738509966467,-1.2523853888177776,1.420854562022718e-07,-9.788695603784648e-11,0.5194240249995405,-0.018755826747237227,-1.2534669352462682,9.28501899196868e-08,-5.829740445277036e-11,0.3710477354712854,1.896190476190476,0.43416970937306815,0.4404276985743381
882,0.029408868138846037,0.058544092236804214,0.10641733949054476,0.22496313178710284,0.999338023658642,0.3749195657494129,2.979009142467737e-05,3.2082859280870064e-06,0.8860476988203859,0.7187652941835896,-0.7445233550536008,2.420695871068303e-05,1.5689371370810071e-06,0.6004209953128608,4.222222222222222,0.5521414207176627,0.5100303951367782
97,0.052287448579244084,0.12087658592848904,0.21751494519127104,0.9300369003690035,1.3587767365604255,2.6126731225340305,0.001344377913126546,0.000599334892100709,0.958586862200845,1.6114985226256004,3.7569701502400528,0.0007429462102281104,0.0002959229529765706,0.6174024597678759,1.755803156917363,1.0582814569300818,0.7294512618661727
137,0.0,0.02,0.060108681608141035,0.7728978457261988,2.9442451738086715,11.771109128239374,0.0009536278744186148,0.0004894502668940472,1.8737065211198898,3.3988855103717204,16.864774431917553,0.00045796906811736973,0.00021979600508209357,0.6815225182591296,1.7662801070472791,1.0786838329143047,1.0141149119893722
564,0.0,0.0,0.0,0.2881032011466794,3.215309595662701,10.693448053221708,4.302391666576558e-05,8.319508448377391e-06,2.973124018501643,4.634090094249957,24.741668914823,1.132164735760132e-05,1.9250783404405967e-06,0.4713238693679137,1.7657992565055762,1.0527079067210543,1.1695680206318504
